"plot_id","group_id","species","dbh_class_index","basal_cm2_ha"
VIBI82_1,sassafras_albidum_VIBI82_1,Sassafras albidum,4,441.8000000000000000000000
"1288_1","1288_1st",Standing dead,7,11928.000000000000000000000
"1254_2",acer_negundo_1254_2,Acer negundo,9,24900.00000000000000000000
"1371_1","1371_1st",Parthenocissus quinquefolia,2,120.2500000000000000000
"1003_2","1003_2nd",Ulmus americana,11,27432.465590962400
"1330_1","1330_1st",Vitis riparia,2,24.05000000000000000000000
"3382_1","3382_1st",Fagus grandifolia,2,24.05000000000000000000000
Exclosure101Be_outside_fall2015_1,acer_saccharum_Exclosure101Be_outside_fall2015_1,Acer saccharum,5,12270.000000000000000000000
"1310_1","1310_1st",Standing dead,3,110.4000000000000000000000
"3500_2",quercus_rubra_3500_2,Quercus rubra,3,441.6000000000000000000000
"1190_1","1190_1st",Rosa multiflora,0,35.988333333333333333333333
"3364_1","3364_1st",Standing dead,3,110.4000000000000000000000
"1101_1","1101_1st",Acer saccharum,3,4968.000000000000000000
"1009_1","1009_1st",Populus deltoides,11,145153.204488666700
"1145_3",acer_saccharum_1145_3,Acer saccharum,1,39.26000000000000000000
Large-050_1,standing_dead_Large-050_1,Standing dead,3,7065.600000000000000000
"1045_1","1045_1st",Liriodendron tulipifera,6,4810.000000000000000000000
"1143_1","1143_1st",Sassafras albidum,7,3976.000000000000000000000
"1149_1","1149_1st",Standing dead,5,1227.000000000000000000000
"1064_2","1064_2nd",Fagus grandifolia,6,2405.000000000000000000000
"3402_1","3402_1st",Salix sp.,3,1656.000000000000000000
"1102_1","1102_1st",Prunus serotina,6,7215.000000000000000000000
VIBI037_1,VIBI037_1st,Acer saccharum,8,5940.00000000000000000000
X-Large-26_1,acer_rubrum_X-Large-26_1,Acer rubrum,11,43314.080392838500
"1232_2",fraxinus_nigra_1232_2,Fraxinus nigra,1,7.852000000000000000000000
"1195_1","1195_1st",Standing dead,2,1924.00000000000000000000000
VIBI029_1,VIBI029_1st,Tsuga canadensis,4,12149.5000000000000000000000
"1044_3",acer_rubrum_1044_3,Acer rubrum,6,4810.00000000000000000
"1370_1","1370_1st",Magnolia acuminata,4,441.8000000000000000000000
"3479_1","3479_1st",Standing dead,5,2454.000000000000000000000
Large-116_1,fraxinus_pennsylvanica_Large-116_1,Fraxinus pennsylvanica,1,132.50250000000000000000
"3455_3",aesculus_glabra_3455_3,Aesculus glabra,8,5940.00000000000000000000
"1232_2",standing_dead_1232_2,Standing dead,7,19880.000000000000000000000
"1138_3",acer_saccharinum_1138_3,Acer saccharinum,5,3067.500000000000000000000
Sc256CCGrant_2,fagus_grandifolia_Sc256CCGrant_2,Fagus grandifolia,5,1227.000000000000000000000
"1240a_2",prunus_serotina_1240a_2,Prunus serotina,4,1325.4000000000000000000000
"1155_3",carya_ovata_1155_3,Carya ovata,8,5940.00000000000000000000
"1149_1","1149_1st",Acer rubrum,5,1227.000000000000000000000
Wetlandflipflop_4,lindera_benzoin_Wetlandflipflop_4,Lindera benzoin,4,3092.6000000000000000000000
VIBI046_1,VIBI046_1st,Acer saccharum,2,769.60000000000000000000000
"1218_2",aesculus_glabra_1218_2,Aesculus glabra,1,1.963000000000000000000000
"1009_2","1009_2nd",Fraxinus americana,4,441.8000000000000000000000
"1164_2",hedera_helix_1164_2,Hedera helix,3,552.000000000000000000
"1048_2","1048_2nd",Liriodendron tulipifera,4,441.8000000000000000000000
"1047_3",carya_glabra_1047_3,Carya glabra,11,18095.573684677200
"1026_1","1026_1st",Tilia americana,6,2405.000000000000000000000
"1013_2","1013_2nd",Standing dead,4,883.6000000000000000000000
"3479_3",standing_dead_3479_3,Standing dead,3,993.6000000000000000000000
"1242_1","1242_1st",Acer saccharum,2,48.10000000000000000000000
"1116_2",vitis_riparia_1116_2,Vitis riparia,3,552.0000000000000000000000
"1246_2",populus_deltoides_1246_2,Populus deltoides,13,43791.288316918800
VIBI022_1,VIBI022_1st,Lindera benzoin,0,7.852000000000000000000000
"4235a_9",prunus_serotina_4235a_9,Prunus serotina,10,22080.00000000000000000000
"1306_2",acer_saccharinum_1306_2,Acer saccharinum,9,16600.00000000000000000000
"3903A_11",acer_saccharum_3903A_11,Acer saccharum,5,12270.000000000000000000000
"1055_1","1055_1st",Pinus strobus,11,33329.156461934000
"1140_1","1140_1st",Liriodendron tulipifera,12,39703.526495884100
"3455_3",standing_dead_3455_3,Standing dead,11,14119.574022294000
"1328_1","1328_1st",Standing dead,3,993.6000000000000000000000
"1184_1","1184_1st",Nyssa sylvatica,3,110.4000000000000000000000
"3414_2",fraxinus_pennsylvanica_3414_2,Fraxinus pennsylvanica,3,276.0000000000000000000000
"1224_1","1224_1st",Fagus grandifolia,3,7396.800000000000000000
"1173_3",ulmus_americana_1173_3,Ulmus americana,9,10375.00000000000000000000
"3484_3",prunus_serotina_3484_3,Prunus serotina,11,12882.493375126600
"1390_1","1390_1st",Ligustrum vulgare,1,1.963000000000000000000000
"1198_2",crataegus_sp.1_1198_2,Crataegus sp.,1,1.963000000000000000000000
"1147_2",carya_cordiformis_1147_2,Carya cordiformis,9,8300.00000000000000000000
"1198_2",rhamnus_frangula_1198_2,Rhamnus frangula,1,1.963000000000000000000000
"1103_3",acer_rubrum_1103_3,Acer rubrum,4,441.8000000000000000000000
"1108_2",acer_negundo_1108_2,Acer negundo,4,883.6000000000000000000000
"3369_1","3369_1st",Fraxinus americana,3,110.4000000000000000000000
"1275_1","1275_1st",Acer rubrum,6,2405.000000000000000000000
"1287_3",liriodendron_tulipifera_1287_3,Liriodendron tulipifera,8,11880.00000000000000000000
Large-023_1,acer_negundo_Large-023_1,Acer negundo,5,2454.000000000000000000000
"1058_2","1058_2nd",Acer negundo,6,12025.000000000000000000000
"1166_3",parthenocissus_quinquefolia_1166_3,Parthenocissus quinquefolia,1,1.963000000000000000000000
LtoL-030_1,fraxinus_pennsylvanica_LtoL-030_1,Fraxinus pennsylvanica,4,4418.0000000000000000000000
"3392_3",ulmus_americana_3392_3,Ulmus americana,11,16836.501888934800
"1208_1","1208_1st",Standing dead,4,3534.4000000000000000000000
"3369_2","3369_2nd",Fagus grandifolia,3,5299.2000000000000000000000
"4235_7",standing_dead_4235_7,Standing dead,3,441.6000000000000000000000
VIBI025_1,VIBI025_1st,Standing dead,3,2428.800000000000000000
"1264_1","1264_1st",Standing dead,1,15.704000000000000000000000
"1144_1","1144_1st",Acer saccharum,2,745.55000000000000000000000
"1070_2","1070_2nd",Acer saccharinum,11,229873.318976185900
"3362_3",acer_saccharum_3362_3,Acer saccharum,10,33120.00000000000000000000
VIBI78_1,carya_ovata_VIBI78_1,Carya ovata,2,48.1000000000000000000
"1253_1","1253_1st",Fraxinus sp.,7,7952.000000000000000000000
"1223_1","1223_1st",Prunus serotina,5,1227.000000000000000000000
"3499_2",pinus_strobus_3499_2,Pinus strobus,11,23844.766780562900
"1080_3",standing_dead_1080_3,Standing dead,5,3681.000000000000000000000
VIBI71_1,acer_nigrum_VIBI71_1,Acer nigrum,4,2650.8000000000000000000000
"1253_2",quercus_rubra_1253_2,Quercus rubra,6,4810.000000000000000000000
"1048_1","1048_1st",Crataegus sp.,2,24.05000000000000000000000
"1175_2",acer_nigrum_1175_2,Acer nigrum,4,441.8000000000000000000000
"1077_1","1077_1st",Standing dead,3,1794.0000000000000000000000
"1307_2",standing_dead_1307_2,Standing dead,11,43394.426624954200
Large-105_1,tilia_americana_Large-105_1,Tilia americana,5,3067.500000000000000000000
"1353_2",standing_dead_1353_2,Standing dead,11,45050.635002018500
"1248_3",fagus_grandifolia_1248_3,Fagus grandifolia,12,80828.937826783000
RR Woodlot 2023 A_3,standing_dead_RR Woodlot 2023 A_3,Standing dead,6,2405.000000000000000000000
"1058_1","1058_1st",Acer rubrum,3,110.4000000000000000000000
"1132_1","1132_1st",Quercus rubra,10,55200.00000000000000000000
"3500_2",acer_rubrum_3500_2,Acer rubrum,3,1545.600000000000000000
Large-015_1,prunus_serotina_Large-015_1,Prunus serotina,3,110.4000000000000000000000
"3392_2",acer_saccharum_3392_2,Acer saccharum,4,11486.8000000000000000000000
X-Large-034_1,quercus_rubra_X-Large-034_1,Quercus rubra,10,22080.00000000000000000000
"3396_2","3396_2nd",Acer rubrum,5,2454.000000000000000000000
"4235_7",crataegus_sp.1_4235_7,Crataegus sp.,3,110.4000000000000000000000
"3500_2",acer_rubrum_3500_2,Acer rubrum,10,44160.00000000000000000000
Large-110_1,rosa_setigera_Large-110_1,Rosa setigera,0,3.926000000000000000000000
"1102_2",sassafras_albidum_1102_2,Sassafras albidum,7,3976.000000000000000000000
"3964_3",acer_negundo_3964_3,Acer negundo,3,110.4000000000000000000000
"1048_3",berberis_thunbergii_1048_3,Berberis thunbergii,0,43.186000000000000000000000
"1073_1","1073_1st",Fraxinus americana,3,1104.0000000000000000000000
"1038_2","1038_2nd",Tsuga canadensis,11,32724.923474893667
"1299_1","1299_1st",Carya cordiformis,1,1.963000000000000000000000
SC294CCGrant_2,acer_rubrum_SC294CCGrant_2,Acer rubrum,4,1767.2000000000000000000000
"3411_1","3411_1st",Aesculus glabra,4,441.8000000000000000000000
X-Large-008_1,toxicodendron_radicans_X-Large-008_1,Toxicodendron radicans,1,9.81500000000000000000
"1091_1","1091_1st",Crataegus sp.,4,1325.4000000000000000000000
"1126_2",ulmus_americana_1126_2,Ulmus americana,3,110.4000000000000000000000
VIBI52_1,acer_rubrum_VIBI52_1,Acer rubrum,7,11928.000000000000000000000
"1100_2","1100_2nd",Acer saccharum,2,24.05000000000000000000000
Exclosure101Be_inside_spring2015_1,carya_ovata_Exclosure101Be_inside_spring2015_1,Carya ovata,2,240.50000000000000000000000
VIBI52_1,prunus_serotina_VIBI52_1,Prunus serotina,6,4810.000000000000000000000
"1301_1","1301_1st",Fagus grandifolia,11,64138.912695321800
"1231_2",quercus_rubra_1231_2,Quercus rubra,8,5940.00000000000000000000
"1005_3",ulmus_americana_1005_3,Ulmus americana,6,2405.000000000000000000000
X-Large-010_1,standing_dead_X-Large-010_1,Standing dead,6,2405.000000000000000000000
SC293CCGrant_1,fagus_grandifolia_SC293CCGrant_1,Fagus grandifolia,4,2650.8000000000000000000000
"1369_1","1369_1st",Acer saccharum,2,721.50000000000000000000000
"1105_2",carya_cordiformis_1105_2,Carya cordiformis,5,1227.000000000000000000000
"1243_2",fagus_grandifolia_1243_2,Fagus grandifolia,4,5301.6000000000000000000000
"1126_1","1126_1st",Toxicodendron radicans,3,552.000000000000000000
"3396_3",acer_saccharum_3396_3,Acer saccharum,6,4810.000000000000000000000
"3500_2",acer_rubrum_3500_2,Acer rubrum,5,12270.000000000000000000000
"1028_3",prunus_serotina_1028_3,Prunus serotina,3,110.4000000000000000000000
"1309_1","1309_1st",Acer rubrum,3,1656.0000000000000000000000
"1295_3",acer_saccharum_1295_3,Acer saccharum,8,11880.00000000000000000000
JacksonWetWoods_1,standing_dead_JacksonWetWoods_1,Standing dead,2,192.40000000000000000000000
"1396_1","1396_1st",Picea abies,14,19713.572441092300
"1126A_2",pinus_strobus_1126A_2,Pinus strobus,5,1227.000000000000000000000
bonnie_park_wet_woods_1,quercus_palustris_bonnie_park_wet_woods_1,Quercus palustris,10,22080.0000000000000000
Large-120_1,toxicodendron_radicans_Large-120_1,Toxicodendron radicans,3,441.600000000000000000
VIBI028_1,VIBI028_1st,Standing dead,4,883.6000000000000000000000
"3378_3",juglans_nigra_3378_3,Juglans nigra,10,11040.00000000000000000000
Exclosure102Be_outside_fall2015_1,vitis_sp.1_Exclosure102Be_outside_fall2015_1,Vitis sp.,2,240.50000000000000000000000
"1212_1","1212_1st",Acer saccharum,1,14.72250000000000000000
"1141_2",fraxinus_americana_1141_2,Fraxinus americana,10,11040.00000000000000000000
"1100_1","1100_1st",Acer rubrum,4,5743.4000000000000000000000
"1071_1","1071_1st",Standing dead,11,45138.403246778100
"1390_2",celastrus_orbiculatus_1390_2,Celastrus orbiculatus,4,441.8000000000000000000000
VIBI78_1,acer_saccharum_VIBI78_1,Acer saccharum,2,48.1000000000000000000
VIBI51_1,lonicera_maackii_VIBI51_1,Lonicera maackii,1,14.722500000000000000000000
"3395_2",ulmus_americana_3395_2,Ulmus americana,5,1227.00000000000000000
"1167_2",standing_dead_1167_2,Standing dead,3,10212.000000000000000000
"3484_3",prunus_serotina_3484_3,Prunus serotina,5,1227.000000000000000000000
"1149_2",acer_saccharum_1149_2,Acer saccharum,5,8589.000000000000000000000
"1287_1","1287_1st",Viburnum acerifolium,0,1.963000000000000000000000
"1212_3",fraxinus_pennsylvanica_1212_3,Fraxinus pennsylvanica,2,60.12500000000000000000000
"1304_2",betula_alleghaniensis_1304_2,Betula alleghaniensis,7,3976.000000000000000000000
"4235 A_11",acer_saccharum_4235 A_11,Acer saccharum,6,4810.00000000000000000
"1173_2",standing_dead_1173_2,Standing dead,8,7425.00000000000000000000
"1161_1","1161_1st",Standing dead,9,24900.00000000000000000000
"1262_2",juglans_nigra_1262_2,Juglans nigra,11,61932.100935807700
"1223_1","1223_1st",Crataegus sp.,5,3681.00000000000000000
"3413_1","3413_1st",Fagus grandifolia,1,3.926000000000000000000000
"1051_2","1051_2nd",Acer saccharum,11,13074.051987179300
,,Vitis riparia,4,
"1287_3",fraxinus_pennsylvanica_1287_3,Fraxinus pennsylvanica,2,72.15000000000000000000000
"1256_abbrev_1",standing_dead_1256_abbrev_1,Standing dead,9,8300.00000000000000000000
"1180_2",vitis_riparia_1180_2,Vitis riparia,4,4418.000000000000000000
"1205_3",crataegus_pruinosa_1205_3,Crataegus pruinosa,3,276.0000000000000000000000
"1218_3",aesculus_glabra_1218_3,Aesculus glabra,1,1.963000000000000000000000
"1148_2",betula_alleghaniensis_1148_2,Betula alleghaniensis,4,883.6000000000000000000000
Large-015_1,ulmus_americana_Large-015_1,Ulmus americana,5,1227.000000000000000000000
"1164_3",standing_dead_1164_3,Standing dead,11,194000.414942640250
"1161_1","1161_1st",Prunus cerasus,4,441.8000000000000000000000
"1105_3",fraxinus_pennsylvanica_1105_3,Fraxinus pennsylvanica,4,441.8000000000000000000000
"1126A_2",tilia_americana_1126A_2,Tilia americana,9,8300.00000000000000000000
"1307_2",fraxinus_pennsylvanica_1307_2,Fraxinus pennsylvanica,2,481.0000000000000000000
"3362_1","3362_1st",Prunus serotina,3,110.4000000000000000000000
"1347_1","1347_1st",Carya ovata,11,14387.237716379800
"1292_1","1292_1st",Prunus serotina,8,5940.00000000000000000000
"1297_3",liriodendron_tulipifera_1297_3,Liriodendron tulipifera,1,3.92600000000000000000
"3433_2",acer_rubrum_3433_2,Acer rubrum,10,11040.00000000000000000000
"3421_3",acer_rubrum_3421_3,Acer rubrum,11,101134.543403444200
"1249_2",vitis_aestivalis_1249_2,Vitis aestivalis,1,19.63000000000000000000
"3411_2",aesculus_glabra_3411_2,Aesculus glabra,2,24.05000000000000000000000
"1191_1","1191_1st",Vitis aestivalis,5,1227.000000000000000000000
"3422_1","3422_1st",Carya cordiformis,4,3313.500000000000000000
"1105_2",quercus_alba_1105_2,Quercus alba,5,1227.000000000000000000000
"1236_3",acer_saccharum_1236_3,Acer saccharum,6,24050.00000000000000000
Exclosure15SC_outside_fall2015_1,fagus_grandifolia_Exclosure15SC_outside_fall2015_1,Fagus grandifolia,3,3312.000000000000000000
VIBI035_1,VIBI035_1st,Fagus grandifolia,2,80.1666666666666666667
,,Ligustrum sp.,1,
"1044_1","1044_1st",Liriodendron tulipifera,9,8300.00000000000000000000
VIBI60_1,acer_platanoides_VIBI60_1,Acer platanoides,6,2405.000000000000000000000
VIBI016_1,VIBI016_1st,Liriodendron tulipifera,11,43124.720895643400
"1008_2","1008_2nd",Standing dead,7,4970.000000000000000000000
"3364_1","3364_1st",Acer rubrum,10,33120.00000000000000000000
"1128_2",fraxinus_pennsylvanica_1128_2,Fraxinus pennsylvanica,2,180.37500000000000000000000
"1003_3",tilia_americana_1003_3,Tilia americana,4,441.8000000000000000000000
"1035_3",acer_rubrum_1035_3,Acer rubrum,3,110.4000000000000000000000
"1110_2",ulmus_americana_1110_2,Ulmus americana,5,1227.000000000000000000000
"1194_2",ulmus_americana_1194_2,Ulmus americana,2,300.62500000000000000000000
VIBI72_1,ostrya_virginiana_VIBI72_1,Ostrya virginiana,5,1227.000000000000000000000
"1101_2",rubus_allegheniensis_1101_2,Rubus allegheniensis,0,117.780000000000000000000000
"1022_2","1022_2nd",Amelanchier sp.,4,736.3333333333333333333333
"3369_1","3369_1st",Acer saccharum,11,93288.101591838500
"1374_2",vitis_aestivalis_1374_2,Vitis aestivalis,3,220.800000000000000000
"1230_2",toxicodendron_radicans_1230_2,Toxicodendron radicans,1,9.815000000000000000000000
"1141_3",lonicera_morrowii_1141_3,Lonicera morrowii,0,5.889000000000000000000000
"1070_1","1070_1st",Carpinus caroliniana,4,441.8000000000000000000000
"1131_2",magnolia_acuminata_1131_2,Magnolia acuminata,4,2209.000000000000000000
VIBI010_1,VIBI010_1st,Prunus serotina,5,3681.000000000000000000000
"1162_2",ulmus_americana_1162_2,Ulmus americana,5,3067.500000000000000000000
"1201_3",ligustrum_vulgare_1201_3,Ligustrum vulgare,0,225.74500000000000000000
Large-007_1,acer_rubrum_Large-007_1,Acer rubrum,5,1227.000000000000000000000
"1252_2",acer_rubrum_1252_2,Acer rubrum,10,44160.00000000000000000000
"1221_2",hamamelis_virginiana_1221_2,Hamamelis virginiana,2,24.05000000000000000000000
"1050_3",standing_dead_1050_3,Standing dead,2,120.25000000000000000000000
"3668_2","3668_2nd",Standing dead,2,384.80000000000000000000000
VIBI037_1,VIBI037_1st,Standing dead,1,17.667000000000000000000000
"1317_1","1317_1st",Ulmus americana,2,48.10000000000000000000000
"1110_1","1110_1st",Acer saccharum,10,22080.00000000000000000000
"1348_2",acer_rubrum_1348_2,Acer rubrum,3,184.0000000000000000000000
VIBI049_1,VIBI049_1st,Acer saccharum,7,11928.000000000000000000000
Large-013_1,standing_dead_Large-013_1,Standing dead,6,28860.000000000000000000000
"3463_2",carya_cordiformis_3463_2,Carya cordiformis,4,2945.333333333333333333
"1131_1","1131_1st",Crataegus sp.,3,138.0000000000000000000000
Large-115_1,acer_negundo_Large-115_1,Acer negundo,5,3067.500000000000000000000
"3425_1","3425_1st",Carya ovata,2,24.05000000000000000000000
"4235a_10",acer_saccharum_4235a_10,Acer saccharum,5,2454.000000000000000000000
"1100_2","1100_2nd",Standing dead,0,15.704000000000000000000000
"1173_2",juglans_nigra_1173_2,Juglans nigra,10,27600.00000000000000000000
"1272_1","1272_1st",Standing dead,4,883.600000000000000000
VIBI88_1,standing_dead_VIBI88_1,Standing dead,1,1.963000000000000000000000
"1026_2","1026_2nd",Pinus nigra,11,135481.811504590500
Large-025_1,fraxinus_pennsylvanica_Large-025_1,Fraxinus pennsylvanica,2,180.37500000000000000000000
"3449_2",fagus_grandifolia_3449_2,Fagus grandifolia,1,27.482000000000000000000000
"1054_1","1054_1st",Fraxinus pennsylvanica,8,5940.00000000000000000000
"1183_2",quercus_rubra_1183_2,Quercus rubra,4,1325.4000000000000000000000
"1009_1","1009_1st",Standing dead,3,110.4000000000000000000000
VIBI78_1,carpinus_caroliniana_VIBI78_1,Carpinus caroliniana,2,72.1500000000000000000
"1377_1","1377_1st",Quercus rubra,4,441.8000000000000000000000
"1071_2","1071_2nd",Acer nigrum,8,23760.00000000000000000000
"1241_1","1241_1st",Fraxinus pennsylvanica,4,441.8000000000000000000000
"1330_2",parthenocissus_quinquefolia_1330_2,Parthenocissus quinquefolia,1,21.593000000000000000000000
"1134_1","1134_1st",Fraxinus sp.,4,441.8000000000000000000000
"3452_1","3452_1st",Standing dead,1,98.150000000000000000000000
"1373_2",standing_dead_1373_2,Standing dead,5,3067.500000000000000000000
VIBI77_1,carpinus_caroliniana_VIBI77_1,Carpinus caroliniana,2,360.75000000000000000000000
"1129_2",tilia_americana_1129_2,Tilia americana,11,15067.392525882000
"1030_2","1030_2nd",Acer nigrum,5,9816.000000000000000000000
"1146_1","1146_1st",Prunus serotina,2,24.05000000000000000000000
"1291_3",quercus_prinus_1291_3,Quercus prinus,6,2405.000000000000000000000
"1091_1","1091_1st",Ulmus americana,5,1227.000000000000000000000
X-Large-015_1,standing_dead_X-Large-015_1,Standing dead,4,12149.500000000000000000
"1017_2","1017_2nd",Fagus grandifolia,1,19.630000000000000000000000
